Date,Time,Views,Caption,Hashtags
2022-09-13,14:13:48,38507,"Master phone 😳 @ManojSaru
.
.
.
.
.
.
.
.
.
#reelsinstagram #unboxing #phone #Mobile #Gadgets #Tech #Smartphone #realme #Xiaomi #Poco #Samsung #motorola #iqoo #nothing #TechnologyGyan #ManojSaru #Snapdragon #game #gaming","#reelsinstagram, #unboxing, #phone, #Mobile, #Gadgets, #Tech, #Smartphone, #realme, #Xiaomi, #Poco, #Samsung, #motorola, #iqoo, #nothing, #TechnologyGyan, #ManojSaru, #Snapdragon, #game, #gaming"
2022-09-11,07:23:19,35425,Hello areh hellow helloww❤️,
2022-09-10,12:52:30,58436,"Last wala use best 🤪😅 @Manojsaru
.
.
.
.
.
.
.
.
.
#Reels #Tips #Tricks #reeler #Samsung #SamsungFlip4 #Phone #Mobile #Unboxing #Gadgets #ManojSaru #TechnologyGyan","#Reels, #Tips, #Tricks, #reeler, #Samsung, #SamsungFlip4, #Phone, #Mobile, #Unboxing, #Gadgets, #ManojSaru, #TechnologyGyan"
2022-09-08,14:22:41,65273,"iphone 14 Pro 🔥🔥 @ManojSaru 
.
.
.
.
.
.
.
.
.
#iphone #iPhone14 #iphone14Pro #reels #ManojSaru #TechnologyGyan #Apple #AppleEvent #iphone14ProMax #iPhone15 #Tech #Technology","#iphone, #iPhone14, #iphone14Pro, #reels, #ManojSaru, #TechnologyGyan, #Apple, #AppleEvent, #iphone14ProMax, #iPhone15, #Tech, #Technology"
2022-09-02,15:40:14,68016,"2Useful Tips 🔥@ManojSaru
Follow for more #ManojKTips 👀
.
.
.
.
.

..
.
.
#learnwithinstagram #Android #Tips #Tricks #reelsindia #Tech #Learn #Howto #Phone #androidonly #ManojSaru #TechnologyGyan #TechGyan","#ManojKTips, #learnwithinstagram, #Android, #Tips, #Tricks, #reelsindia, #Tech, #Learn, #Howto, #Phone, #androidonly, #ManojSaru, #TechnologyGyan, #TechGyan"
2022-08-28,12:15:16,72772,"Funniest Mobile Game😂🤣 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#Games #Mobile #Reels #reelsindia #India #Tech #ManojSaru #TechnologyGyan #Android #Fun #Funny #Gamer #Gaming #TechFun #App","#Games, #Mobile, #Reels, #reelsindia, #India, #Tech, #ManojSaru, #TechnologyGyan, #Android, #Fun, #Funny, #Gamer, #Gaming, #TechFun, #App"
2022-08-27,14:01:49,70707,"Smartwatch Unboxing😬  @ManojSaru
.
.
.
.
.
.
.
##Smartwatch #GalaxyWatch5Pro #Samsung #Unboxing #Tech #ManojSaru #TechnologyGyan ##Gadgets #Android","#Smartwatch, #GalaxyWatch5Pro, #Samsung, #Unboxing, #Tech, #ManojSaru, #TechnologyGyan, #Gadgets, #Android"
2022-08-22,11:53:22,53104,"Kya aap try kroge ? 😂😜 @ManojSaru
.

.
.
.
.
.
.
.
#Games #MobileGames #reelsinstagram #reels #Fun #Tech #Manojsaru #TechnologyGyan #FunGame","#Games, #MobileGames, #reelsinstagram, #reels, #Fun, #Tech, #Manojsaru, #TechnologyGyan, #FunGame"
2022-08-15,05:04:44,33658,Bharat mata ki jai 🇮🇳🫡 #happyindependenceday🇮🇳,#happyindependenceday
2022-08-11,06:15:43,16616,Hello #Bangalore❤️,#Bangalore
2022-08-10,15:17:26,33638,Machayenge 🤩🔥 #SamsungUnpacked,#SamsungUnpacked
2022-08-07,13:44:53,57205,"Last use is best😬😬 @ManojSaru
.
.
.
.
.
.
.
.
#reels #ManojSaru #TechnologyGyan #Phone #Mobile #Gadgets #Samsung #GalaxyFold ##galaxyunpacked #samsungunpacked #Gadget #Unboxing","#reels, #ManojSaru, #TechnologyGyan, #Phone, #Mobile, #Gadgets, #Samsung, #GalaxyFold, #galaxyunpacked, #samsungunpacked, #Gadget, #Unboxing"
2022-08-05,13:23:51,160661,"Kuch to gadbad hai😬 @ManojSaru 
Follow for More #ManojKTips
.
.
.
.
.
.
.
.
.
#reels #reelsinstagram #iPhone #Apple #iphone14 #iphon13 #ManojSaru #TechnologyGyan #Howto #Tips #Tricks #Tech #Android #Phone #Mobile","#ManojKTips, #reels, #reelsinstagram, #iPhone, #Apple, #iphone14, #iphon13, #ManojSaru, #TechnologyGyan, #Howto, #Tips, #Tricks, #Tech, #Android, #Phone, #Mobile"
2022-07-29,05:16:11,81290,"BGMI BAN? 😳😳 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#Game #Reels #BGMI ##PUBG #MobileGamw #News #reelsinstagram #Manojsaru #Tech #TechnologyGyan","#Game, #Reels, #BGMI, #PUBG, #MobileGamw, #News, #reelsinstagram, #Manojsaru, #Tech, #TechnologyGyan"
2022-07-24,14:02:49,42712,"4Crazy Tricks😍😜@manojsaru 
.
.
.
.
.
.
.
.
.
.
#learnwithinstagram #iphone #Apple #reels #Android #ios16 #Tech #Tips #Tricks #Hacks #Manojsaru #TechnologyGyan #Smartphone #Mobile #androidvsiphone #Fun #TechFun","#learnwithinstagram, #iphone, #Apple, #reels, #Android, #ios16, #Tech, #Tips, #Tricks, #Hacks, #Manojsaru, #TechnologyGyan, #Smartphone, #Mobile, #androidvsiphone, #Fun, #TechFun"
2022-07-21,12:54:35,11888,"@forbesindia ka naam bahot suna tha but today we got featured in #forbesIndia Magazine for India’s biggest  digital stars 😍🤘

Big Achievement for Us seriously this couldn’t have been possible without your love & support guys Love you all❤️🥰",#forbesIndia
2022-07-20,13:29:07,49310,"Last wali very imp..😬 @manojsaru 
Follow for More #ManojKTips

.
.
.
.
.
.
.
.
#trick #whatsApp #learnwithinstagram #Tech #Technology #Manojsaru #India #Gadgets #Unboxing #Tips #whatsappstatus 
.","#ManojKTips, #trick, #whatsApp, #learnwithinstagram, #Tech, #Technology, #Manojsaru, #India, #Gadgets, #Unboxing, #Tips, #whatsappstatus"
2022-07-13,12:30:25,54773,"I forgot my friend's birthday and needed to get a gift for him asap, and of course, we wanted some good clicks from his party, but I didn't have to worry because #AmazonGotMyBack with their fast and reliable delivery speed. If you have such #AmazonGotMyBack experiences then share them in the comments below, the best 2 will win @amazondotin vouchers that you can use on #PrimeDay 

#AmazonPrimeDay #DiscoverJoy #PrimeMember @amazonnews_in #collab","#AmazonGotMyBack, #AmazonGotMyBack, #PrimeDay, #AmazonPrimeDay, #DiscoverJoy, #PrimeMember, #collab"
2022-07-11,14:05:41,80543,"2nd trick miss mat krna 😬😬 @ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsinstagram #reelsindia #Tech #WhatsApp #whatsappstatus #TechnologyGyan #ManojSaru #Tips #Tricks #LearnwithInstagram #Gadgets #Fun #Learn","#reels, #reelsinstagram, #reelsindia, #Tech, #WhatsApp, #whatsappstatus, #TechnologyGyan, #ManojSaru, #Tips, #Tricks, #LearnwithInstagram, #Gadgets, #Fun, #Learn"
2022-07-06,12:49:48,46083,"Diamond 💎Unboxing😍 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#Reels #manojsaru #TechnologyGyan #youtuber #Diamond ##diamondplaybutton #Unboxing #Gadgets","#Reels, #manojsaru, #TechnologyGyan, #youtuber, #Diamond, #diamondplaybutton, #Unboxing, #Gadgets"
2022-07-05,15:21:08,39390,Aa gaya diamond play button😍❤️,
2022-06-29,13:32:07,291202,"2Tips 🤫 follow @ManojSaru
Follow for More #ManojKTips

.
.
.
.
.
.
.
.
#reels #learnwithinstagram #Learn #howto #Tech #Technology #Gadgets #Phone #Mobile #smartphone #India #TechnologyGyan #ManojSaru #techgadgets","#ManojKTips, #reels, #learnwithinstagram, #Learn, #howto, #Tech, #Technology, #Gadgets, #Phone, #Mobile, #smartphone, #India, #TechnologyGyan, #ManojSaru, #techgadgets"
2022-06-26,06:55:10,24011,Kemon achho sobbai Kolkata😬😍🖐 #travel #Work,"#travel, #Work"
2022-06-22,13:12:35,18072,The little things in life matter #cheers🥂 🤘,#cheers
2022-06-20,11:43:03,89606,"WiFi Trick 🤪 @Manojsaru
.

.
.
.
.
.
.
.
.
#reels #learnwithinstagram #Howto #ManojSaru #TechnologyGyan #India #Tips #Tricks #Hacks #learn #Tech #Technology #Mobile #Computer #Internet #IT #informationtechnology","#reels, #learnwithinstagram, #Howto, #ManojSaru, #TechnologyGyan, #India, #Tips, #Tricks, #Hacks, #learn, #Tech, #Technology, #Mobile, #Computer, #Internet, #IT, #informationtechnology"
2022-06-14,12:59:34,23702,"Mera 1 rupey ka sikka gir gaya 🙇‍♂️🙇‍♂️ is boat mein to ched hai 🥺🥹😭
.
.
.
.
.
.
.
.
#uttarakhand #bhimtallake #nanital #candid","#uttarakhand, #bhimtallake, #nanital, #candid"
2022-06-12,12:55:20,26485,"My new house unboxing krde 😬🤪 

#Camping #uttrakhanddiaries","#Camping, #uttrakhanddiaries"
2022-06-08,15:02:28,26861,Helloooooo 😎🖤 #blackislove,#blackislove
2022-06-06,14:03:38,77827,"2 Tips 🤫🤫 @ManojSaru
.
.
.
.
.
.
.
#reels #learnwithinstagram #Howto #Tech #Wifi #Hacks #ManojSaru #TechGyan #TechnologyGyan #Technology #Fun #learnwithfun #Geeks #Cmd #Windows #Pc #Laptop #wififun","#reels, #learnwithinstagram, #Howto, #Tech, #Wifi, #Hacks, #ManojSaru, #TechGyan, #TechnologyGyan, #Technology, #Fun, #learnwithfun, #Geeks, #Cmd, #Windows, #Pc, #Laptop, #wififun"
2022-06-01,12:28:08,124270,"4 Mast Story Hacks 😜 @ManojSaru 
.
.
.
.
.
.
.
.
.
.
.
#instagram #instareels #learnwithinstagram #Howto #ManojSaru #TechnologyGyan #Learn #Hacks #Fun #Tips #tricks #instagramtricks #India #TechGyan","#instagram, #instareels, #learnwithinstagram, #Howto, #ManojSaru, #TechnologyGyan, #Learn, #Hacks, #Fun, #Tips, #tricks, #instagramtricks, #India, #TechGyan"
2022-05-30,12:35:54,27020,Chai pii lo fraandss😂 pakode khatam ho gaye⛈🌧 #delhirain,#delhirain
2022-05-26,13:30:11,77683,"3 Imp. Settings 🤯 @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#reels #ReelsIndia #ManojSaru #TechnologyGyan #Tips #Tricks # android #Tech #Gadgets #Phone #Mobile #learnwithinstagram #Learn #Howto #India","#reels, #ReelsIndia, #ManojSaru, #TechnologyGyan, #Tips, #Tricks, #Tech, #Gadgets, #Phone, #Mobile, #learnwithinstagram, #Learn, #Howto, #India"
2022-05-21,15:18:20,72984,"Last Wala Tech 😍😳👌 @ManojSaru
.
.
.
.
.
.
.
.
.
#Reels #ReelsIndia #museumofthefuture #Dubai #Tech #Technology #Manojsaru #TechnologyGyan #India #gravityjetsuit #Fly #Futuristic","#Reels, #ReelsIndia, #museumofthefuture, #Dubai, #Tech, #Technology, #Manojsaru, #TechnologyGyan, #India, #gravityjetsuit, #Fly, #Futuristic"
2022-05-17,14:04:05,81538,"Burj Khalifa Facts 😬🤫 @ManojSaru
.
.
.
.
.
.
.
.
#reelsIndia #reels #burjkhalifa #Dubai #Facts #Tech #FunFacts #ManojSaru #Technology #didyouknow #india #TechnologyGyan","#reelsIndia, #reels, #burjkhalifa, #Dubai, #Facts, #Tech, #FunFacts, #ManojSaru, #Technology, #didyouknow, #india, #TechnologyGyan"
2022-05-15,07:30:13,46504,Ji karda dila du tenu #BurjKhalifa 😬🤣,#BurjKhalifa
2022-05-14,12:19:00,17348,"If you can dream it, you can achieve it😎 #OldDubai",#OldDubai
2022-05-13,12:47:10,116732,"Haina Mast Trick 😂😬✌️
.
.
.
.
.
.
.
.
#Reels #Trick #Tips #Tech #ManojSaru #Learn #Howto #Friend #Technology #Tipstricks #Learn","#Reels, #Trick, #Tips, #Tech, #ManojSaru, #Learn, #Howto, #Friend, #Technology, #Tipstricks, #Learn"
2022-05-13,09:08:07,16002,Bas ek life hai yaar chalo Khul k jite hai😬🥹 #dubaimarina,#dubaimarina
2022-05-12,14:53:48,25173,Mast Experience Tha 😍 #Future2070 #Dubai,"#Future2070, #Dubai"
2022-05-12,06:23:03,343270,Habibi come to dubai 😬😂✌️ #Dubai,#Dubai
2022-05-11,10:11:48,25061,Hello from Dubai 😍😍 Habibi come to dubai 🤣🤣,
2022-05-10,14:05:31,115723,"3Mast Trick 😍😬✌️@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsindia #Tech #Tips #Hacks #Technology #whatsapp #Android #iphone #Gadgets #Learn #Howto #ManojSaru #TechnologyGyan #India #Nepal #pakistan #knowledge #techie #Geek #Computer #Mobile #Internet #challenge #Fun #techfun","#reels, #reelsindia, #Tech, #Tips, #Hacks, #Technology, #whatsapp, #Android, #iphone, #Gadgets, #Learn, #Howto, #ManojSaru, #TechnologyGyan, #India, #Nepal, #pakistan, #knowledge, #techie, #Geek, #Computer, #Mobile, #Internet, #challenge, #Fun, #techfun"
2022-05-08,15:02:14,32573,Thodi si Shopping krli New #Trip k liye 😬😅😂 Guess kro kaha ja raha hu ?,#Trip
2022-05-05,13:38:04,175827,"4th trick miss mt krna😬😎@ManojSaru
.
.
.
.
.
.
.
.
.
.
.#reels #reelsindia #Tech #Tips #Google #GoogleTricks #ManojSaru #TechnologyGyan #Gadgets #Unboxing #Reviews #India #Nepal #Pakistan #Hindi #Urdu #Learn #Howto #Tech #technology #techyoutuber #techinfluencer #Best #hacks #funfacts","#reels, #reelsindia, #Tech, #Tips, #Google, #GoogleTricks, #ManojSaru, #TechnologyGyan, #Gadgets, #Unboxing, #Reviews, #India, #Nepal, #Pakistan, #Hindi, #Urdu, #Learn, #Howto, #Tech, #technology, #techyoutuber, #techinfluencer, #Best, #hacks, #funfacts"
2022-05-03,14:11:15,20112,Hello 😁😅🖐,
2022-05-03,07:33:49,34244,My little nephews❤️🤗,
2022-04-29,15:07:36,135941,"Last Trick Miss mat karna 😎@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsindia #ManojSaru #TechnologyGyan #Tech #iphone #Appstore #Playstore #Scammer #Hacks #Tips #Tricks #India #Hindi #Learn #Howto #Sri #Playstore #Ios #iphone14 #iphone15","#reels, #reelsindia, #ManojSaru, #TechnologyGyan, #Tech, #iphone, #Appstore, #Playstore, #Scammer, #Hacks, #Tips, #Tricks, #India, #Hindi, #Learn, #Howto, #Sri, #Playstore, #Ios, #iphone14, #iphone15"
2022-04-26,13:28:11,103136,"Wait for Bonus Tip😍🔥@manojsaru 
.
.
.
.
.
.
.
#reels #Hacks #Tech #ManojSaru #TechnologyGyan #Youtube #Gadgets #Fun #Meme #TechFun #Learn #Howto #Music #Apple #android #iPhone","#reels, #Hacks, #Tech, #ManojSaru, #TechnologyGyan, #Youtube, #Gadgets, #Fun, #Meme, #TechFun, #Learn, #Howto, #Music, #Apple, #android, #iPhone"
2022-04-25,13:08:00,293592,"4Cool Tricks🔥🤫@ManojSaru
.
.
.
.
.
.
.
.
#reels #reelsinstagram #hacks #Howto #Tips #Tricks #Tech #Technology #Fun #Meme #ManojSaru #TechnologyGyan #Youtube #India #Music #Fun #FunTech #Learn #youtube #Youtuber #funfacts","#reels, #reelsinstagram, #hacks, #Howto, #Tips, #Tricks, #Tech, #Technology, #Fun, #Meme, #ManojSaru, #TechnologyGyan, #Youtube, #India, #Music, #Fun, #FunTech, #Learn, #youtube, #Youtuber, #funfacts"
2022-04-24,15:31:56,17030,Karele Ka Juice Pi Li Jaye Dosto😎😂💪,
2022-04-22,13:54:00,412359,"Don’t Miss Last Tip 😍🔥 @manojsaru 
.
.
.
.
.
.
.
.
#reels #reelsinstagram #saveearth🌍 #savethedate #Tech #Tips #Tricks #Learn #Instagram #Fun #howto #Technology #ManojSaru #TechnologyGyan #Hacks","#reels, #reelsinstagram, #saveearth, #savethedate, #Tech, #Tips, #Tricks, #Learn, #Instagram, #Fun, #howto, #Technology, #ManojSaru, #TechnologyGyan, #Hacks"
2022-04-17,15:24:41,15191,My mind goes into party mode when I wear red 😅😁✌️#sundaythoughts,#sundaythoughts
2022-04-11,16:33:28,23000,Aur sunao aaj aap sabki sunlete hai😂🤷‍♂️,
2022-04-07,13:37:53,55442,"3Cool Tricks 😅😎@Manojsaru
.
.
.
.
.
.
.
#reels #reelsinstagram #iphone #Apple #Iphone14 #iphone15 #Android #Hacks #Gadgets #Tech #ManojSaru #TechnologyGyan #India #Learn #Fun #FunTech #Ios","#reels, #reelsinstagram, #iphone, #Apple, #Iphone14, #iphone15, #Android, #Hacks, #Gadgets, #Tech, #ManojSaru, #TechnologyGyan, #India, #Learn, #Fun, #FunTech, #Ios"
2022-04-06,12:48:35,75791,"Wait for Bonus Tip 😍✌️@ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#Reels #reelsindia #Tips #Tricks #Howto #Useful #Android #iPhone #battery #ManojSaru #Tech #TechnologyGyan #India #Learn","#Reels, #reelsindia, #Tips, #Tricks, #Howto, #Useful, #Android, #iPhone, #battery, #ManojSaru, #Tech, #TechnologyGyan, #India, #Learn"
2022-04-03,13:18:47,13870,You get one Life Live it in a way that it inspires someone. 🤟😍 #sundaythoughts,#sundaythoughts
2022-03-30,11:59:42,80130,"End wala Piroo Tip hai😂✌️@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #Tips Tricks #Hacks #iphone #Android #Water #ManojSaru #TrchnologyGyan #Howto #Gadgets #Fun #Facts #learn","#reels, #Tips, #Hacks, #iphone, #Android, #Water, #ManojSaru, #TrchnologyGyan, #Howto, #Gadgets, #Fun, #Facts, #learn"
2022-03-27,07:23:30,17450,Youtubers Gang 🔥🔥,
2022-03-26,13:09:43,32183,"5G ki Speed 😱😱@ManojSaru
.
.
.
.
.
.
.
.
#reels #5G #Future #virtualreality #MetaVersa #Gadgets #Tech #ManojSaru #futureisairtel5g","#reels, #5G, #Future, #virtualreality, #MetaVersa, #Gadgets, #Tech, #ManojSaru, #futureisairtel5g"
2022-03-25,08:15:38,26416,"20M+ Subscribers 😅🤟@techburner @shokeensanchit 

What an event it was mtlb full tabahi 😍✌️🙌 Bahot time baad tino ek sath mile baki masti vlog mein 🤫🤫
@airtelindia #futureisairtel5g",#futureisairtel5g
2022-03-23,13:29:53,31718,"Had so much fun shooting with these super talented people🙌 it was an astonishing experience for me✌️😊

@anushkasen0408 : She is just 19 & i was sooo amazed by her acting skills👏👌

@thesuhanishah :She is the most amazing & super energetic girl i have ever met 🤩🙌✌️

@tusharmahajanofficial :Very friendly person with an amazing photography skills 📸👌

A Big shout out to my Makeup artist @nayonika_shah 🤟",
2022-03-22,12:47:22,75411,"Abhi k Abhi Karo😅😜@ManojSaru
.
.
.
.
.
.
.
.
#reels #reelsinstagram #ManojSaru #TechnologyGyan #TechGyan #whatsappstatus #whatsappstatusvideo #Tips #Tricks #Hacks #Tech #Mobile #Smartphone #Android #iPhone #Apple","#reels, #reelsinstagram, #ManojSaru, #TechnologyGyan, #TechGyan, #whatsappstatus, #whatsappstatusvideo, #Tips, #Tricks, #Hacks, #Tech, #Mobile, #Smartphone, #Android, #iPhone, #Apple"
2022-03-20,13:48:10,23453,My Wallet after drinking #Starbucks Coffee😅😂 Swipe >,#Starbucks
2022-03-19,14:10:54,72451,"😱🤯😱🤯😳@ManojSaru
.
.
.
.
.
#Reels #reelsindia #Tech #Fact #DidyouKnow #ManojSaru #TechnologyGyan #Gadgets #Learn #5G #Face #Fact #Fun #Games #Learn #website #Software #AI #Computer #Internet #Mobile","#Reels, #reelsindia, #Tech, #Fact, #DidyouKnow, #ManojSaru, #TechnologyGyan, #Gadgets, #Learn, #5G, #Face, #Fact, #Fun, #Games, #Learn, #website, #Software, #AI, #Computer, #Internet, #Mobile"
2022-03-18,08:03:41,41953,Holi Hai Bhai Holi Hai😅😂 #HappyHoli,#HappyHoli
2022-03-17,12:57:58,255772,"Gamers aajao😅😜@ManojSaru
.
.
.
.
.
.
.
#reels #Shorts #ManojSaru #Game #Gamers #Life #Tech #Tips #Tricks #Howto #mobilegames #India #Fun #Facts #DidyouKnow #Learn","#reels, #Shorts, #ManojSaru, #Game, #Gamers, #Life, #Tech, #Tips, #Tricks, #Howto, #mobilegames, #India, #Fun, #Facts, #DidyouKnow, #Learn"
2022-03-14,13:22:11,26839,1 LIKE for Cameraman 😂😅😎,
2022-03-09,09:05:12,16767,Haaye maaje in #Banglorecity😅😂,#Banglorecity
2022-03-07,07:19:03,22557,"Ssh Wait for MyTurn😎
.
.
.
.
.
.
.
.
 #poolgame #reels #Life #Fun #Game #8pool #Gaming #Game #ManojSaru","#poolgame, #reels, #Life, #Fun, #Game, #8pool, #Gaming, #Game, #ManojSaru"
2022-03-06,11:56:17,24094,"A little bit of pool time 🏊😂 #HaayeMaje #Mumbai
.
.
.
.
.
.
.
.
#Mumbai #picoftheday #Life #adventure #funday","#HaayeMaje, #Mumbai, #Mumbai, #picoftheday, #Life, #adventure, #funday"
2022-03-03,13:43:27,20982,"Aaila Jaadu  #Barcelona Mein 😅😅
1LIke = 1Minute dhoop for jaadu🤪",#Barcelona
2022-03-02,13:03:08,70240,"My New Audi 😂😅🤪 #MWC2022 
.
.
.
.
.
.
.
.
#MWC #MWC2022 #Tech #ManojSaru #TechnologyGyan","#MWC2022, #MWC, #MWC2022, #Tech, #ManojSaru, #TechnologyGyan"
2022-03-01,09:57:55,26502,Mujhe nahi pata tha mein itna khubsurat lagta hu😅😂 #GalaNight #outfits #OOTD,"#GalaNight, #outfits, #OOTD"
2022-02-28,09:12:42,16211,Welcome to #MWC2022 😎,#MWC2022
2022-02-28,05:51:10,18331,"Caption this 😅😁
.
.
.
.
.
.
.
#Barcelona #BarcelonaBeach #opiumbarcelona","#Barcelona, #BarcelonaBeach, #opiumbarcelona"
2022-02-27,05:48:55,18406,"See dreams at night, make them real at day😎😎
 #Spain #nightview😍","#Spain, #nightview"
2022-02-26,13:34:22,26738,Hello from #Finland 😋,#Finland
2022-02-22,12:35:16,243845,"4 Fun Tricks 🤪@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsinstagram #fun #trick #tips #meme #Tech #Techgyan #ManojSaru #India #life #style #Android #iphone #sri #srivalli","#reels, #reelsinstagram, #fun, #trick, #tips, #meme, #Tech, #Techgyan, #ManojSaru, #India, #life, #style, #Android, #iphone, #sri, #srivalli"
2022-02-21,08:02:04,16934,Cheers to those who already know they will be single in 2022😂😅,
2022-02-16,12:38:43,105627,"Free ki Chiz😍 @ManojSaru
.
.
.
.
.
.
.
#Reels #reelsindia #Students #Office #Study #Tech #ManojSaru #TechGyan #Learn #Tips #Tricks #Hacks #Fun #Youtuber #Game #useful","#Reels, #reelsindia, #Students, #Office, #Study, #Tech, #ManojSaru, #TechGyan, #Learn, #Tips, #Tricks, #Hacks, #Fun, #Youtuber, #Game, #useful"
2022-02-14,12:52:08,201597,"Try this 🎬🤩 @ManojSaru
.
.
.
.
.
.
.
.
.
#Reels #Tips #Tricks #movies #Watch #Pushpa #ManojSaru #howto #Webseries #Fun #Gadgets #youtuber","#Reels, #Tips, #Tricks, #movies, #Watch, #Pushpa, #ManojSaru, #howto, #Webseries, #Fun, #Gadgets, #youtuber"
2022-02-11,13:14:36,171114,"Don’t miss the End😂🤟💪
.
.
.
.
.
.
.
#gym #website #exercise #sixpack #gymlife #ManojSaru #reels #learn #Tips #Tricks","#gym, #website, #exercise, #sixpack, #gymlife, #ManojSaru, #reels, #learn, #Tips, #Tricks"
2022-02-02,14:12:22,198954,"Insta Trick2 🔥@ManojSaru
.
.
.
.
.
.
.
.
.
#reels #reelsindia #Tips #Tricks #Hacks #ManojSaru #TechnologyGyan #youtubers #Gadgets #Fun #Learn #India #Funfact #Music","#reels, #reelsindia, #Tips, #Tricks, #Hacks, #ManojSaru, #TechnologyGyan, #youtubers, #Gadgets, #Fun, #Learn, #India, #Funfact, #Music"
2022-02-01,12:38:37,55900,"For Gamers 🕹😍@ManojSaru
.
.
.
.
.
.
#reels #reelsinstagram #game #Gamers #Gaming #gamelover #pubg #bgmi #freefire #android #Tech #ManojSaru #Gadgets #Apps #Learn #Students #Tips #Tricks","#reels, #reelsinstagram, #game, #Gamers, #Gaming, #gamelover, #pubg, #bgmi, #freefire, #android, #Tech, #ManojSaru, #Gadgets, #Apps, #Learn, #Students, #Tips, #Tricks"
2022-01-28,12:37:41,503937,"Sasta iphone13 😳😅 @ManojSaru
.
.
.
.
.
.
.
#reels #reelsindia #iphone #iphone13 #iphone13pro #iphone14 #iphone15 #Tech #ManojSaru #fun #Gadgets #Follow #Phone #Mobile","#reels, #reelsindia, #iphone, #iphone13, #iphone13pro, #iphone14, #iphone15, #Tech, #ManojSaru, #fun, #Gadgets, #Follow, #Phone, #Mobile"
2022-01-27,13:00:22,49411,"End miss mat krna😂😅 @ManojSaru
.
.
.
.
.
.
.
.
#reels #reelsindia #Fun #Facts #Mobile #Smartphone #Xiaomi #phone #funfacts #ManojSaru #TechnologyGyan #DidyouKnow","#reels, #reelsindia, #Fun, #Facts, #Mobile, #Smartphone, #Xiaomi, #phone, #funfacts, #ManojSaru, #TechnologyGyan, #DidyouKnow"
2022-01-25,12:35:26,123116,"Insta Trick1😍@ManojSaru
.
.
.
.
.
.
.
.
#Instagram #reels #reelsindia #Tips #Tricks #ManojSaru #shorts #Tech #TechnologyGyan #India #Dance #Fun #Learn #instagramtips","#Instagram, #reels, #reelsindia, #Tips, #Tricks, #ManojSaru, #shorts, #Tech, #TechnologyGyan, #India, #Dance, #Fun, #Learn, #instagramtips"
2022-01-24,12:41:25,94882,"Shocking🔋🔌@ManojSaru 
.
.
.
.
.
.
#reels #Test #Charging #Mobile #Smartphone #Fun #Hacks #Battery #Funfact #120W","#reels, #Test, #Charging, #Mobile, #Smartphone, #Fun, #Hacks, #Battery, #Funfact, #120W"
2022-01-22,12:47:32,101971,"Useful FunTip🔥🤫@manojsaru
.
.
.
.
.
.
.
#reelsinstagram #Fun #Tip #tech #ManojSaru #TechnologyGyan #dayout #Learn #Chill #App #Apps #Android #iPhone #Gadgets #technology #Top #Best","#reelsinstagram, #Fun, #Tip, #tech, #ManojSaru, #TechnologyGyan, #dayout, #Learn, #Chill, #App, #Apps, #Android, #iPhone, #Gadgets, #technology, #Top, #Best"
2022-01-20,11:48:03,82656,"0MB Useful Apps 🤯@ManojSaru
.
.
.
.
.
.
#reels #reelitfeelit #Apps #fun #Tech #Learn #technology #TechnologyGyan #ManojSaru #Tips #Tricks #Hacks #social #India #facts #music #Videos #memes #lovers #Follow","#reels, #reelitfeelit, #Apps, #fun, #Tech, #Learn, #technology, #TechnologyGyan, #ManojSaru, #Tips, #Tricks, #Hacks, #social, #India, #facts, #music, #Videos, #memes, #lovers, #Follow"
2022-01-19,13:22:19,14339,Thara bhai Chappriii Youtuber 😂😅✋,
2022-01-18,13:08:30,88271,"Expensive Unboxing🥴 @manojsaru
.
.
.
.
.
#reels #apple #macbookpro16 #macbookpro #iPhone #Tech #Unboxing #ManojSaru #India #Gadgets #Fun Learn #youtuberindia #","#reels, #apple, #macbookpro16, #macbookpro, #iPhone, #Tech, #Unboxing, #ManojSaru, #India, #Gadgets, #Fun, #youtuberindia"
2022-01-14,13:46:23,115847,"3Secret GoogleApps🤫@ManojSaru
.
.
.
.
.
.
.
.
#Tips #Tricks #Google #Android #Tech #ManojSaru #Facts #Secret #Gadgets #Fun #tipsandtricks #learn #TechnologyGyan #reels","#Tips, #Tricks, #Google, #Android, #Tech, #ManojSaru, #Facts, #Secret, #Gadgets, #Fun, #tipsandtricks, #learn, #TechnologyGyan, #reels"
2022-01-11,11:57:19,76090,"Gift from Youtube😍🤟 #Fun #Unboxing
.
.
.
.
.
.
#reels #ManojSaru #reelsinstagram #Tech #Gadgets #unbox #Fun #Funny","#Fun, #Unboxing, #reels, #ManojSaru, #reelsinstagram, #Tech, #Gadgets, #unbox, #Fun, #Funny"
