Date,Time,Views,Caption,Hashtags
2023-07-28,12:31:01,54110,"🤓 Share with Students:✈️

👉🏻 If you don’t have a personal school/College email address, you can complete your verification using your Student ID card by signup on UNiDAYS , To create a UNiDAYS account for a student email ID:
• Visit UNiDAYS website, click “Create an Account.”
• Enter personal info: name, email, date of birth.
• Choose country, institution. If no institution email, verify with Student ID.
• Click “Create Account.”
• Verify account via email confirmation link.
• After verification Process, (it can take upto 48 hours)log in to access UNiDAYS student email ID.
Note: Must be 16+ years old. Ensure correct country and institution selection. Use Student ID for verification if no institution email. Verify account via email link to access student email ID. )

#StudentIDBenefits
#StudentDiscounts
#AppleStudentDiscount
#TravelDiscounts
#studentlife #collegelife #tech #usefulwebsites #discount #techno #techiela #techreels #techtips #technology","#StudentIDBenefits, #StudentDiscounts, #AppleStudentDiscount, #TravelDiscounts, #studentlife, #collegelife, #tech, #usefulwebsites, #discount, #techno, #techiela, #techreels, #techtips, #technology"
2023-07-27,12:23:16,30375,"Ever been confused about which medicine 💊 to take?🤔 Don’t worry, we’ve got you covered!
➡️You Can use the Mediscan app (Download it from Google Playstore), a convenient way to upload a photo of your medicine and get detailed information about dosage, precautions, side effects, and more. It’s your ultimate medication guide! 📸💊✅ 
But that’s not all! We also have some helpful websites where you can learn about medicines: 
• www.1mg.com 
• www.pharmeasy.in 
• www.medibuddy.in
Save this reel for future reference and share this with others in need.
Stay informed and make informed decisions! Follow @tech_iela for more informative content. 📚🌐💙
#usefulwebsites #techiela #tech #techno #techreels #techtips #technology #importantwebsites","#usefulwebsites, #techiela, #tech, #techno, #techreels, #techtips, #technology, #importantwebsites"
2023-07-25,12:43:19,54378,"Ab to Roz Gol-Gappe Khaane jaunga 😋
Office ka kaam Microsoft 365 Sambhaal Legi 😎
With Microsoft 365 app you can Copy & Extract Text & Images from PDF’s, Photos. Also remove Background of any image. Everything Absolutely Free.🤑
.
.
.
#Microsoft365 #techiela #techno #techreels #officework #techiela #instatech #techtips #tipsandtricks #androidapps #iphoneapps","#Microsoft365, #techiela, #techno, #techreels, #officework, #techiela, #instatech, #techtips, #tipsandtricks, #androidapps, #iphoneapps"
2023-07-24,12:32:52,114489,"Ab free mein khulengi sab websites easily 😅
Access Blocked Websites in Chrome Browser :-
 Open Chrome’s Settings > Then go to “Privacy and Security” > Click on “Use secure DNS” > Tap on “Choose another providers then select “Cloudflare”.

For PC :- Open Google Chrome on your computer > In the address bar, type “chrome://settings/security” and press Enter> Scroll to Advanced options > Tap on use secure DNS > Select custom & then select Cloudflare.
Note : This trick doesn’t Work in iPhones 😬

#techtips #techreels #tech #techno #techtricks #tipsandtrick #vpnfree #techiela #techhacks #instatech","#techtips, #techreels, #tech, #techno, #techtricks, #tipsandtrick, #vpnfree, #techiela, #techhacks, #instatech"
2023-07-23,09:01:45,41653,"Remove Bloatwares Apps From Your Phones :-
• STEP 1️⃣: Firstly, Download Platform Tools from by searching “Platform Tools” on Google and Click on this link :”developer.android.com” & Download according to your PC (Mac , Linux or Windows) .
• STEP 2️⃣: Extract the zip file and Paste it into C drive.
• STEP 3️⃣: Download “Universal Debloater Tool” from GitHub link , under “Assets” download these two files “uad_gui_windows-opengl.exe” & “uad_gui_windows.exe” and Paste them into “Platform Tools” Folder.
• STEP 4️⃣: Make your You have enabled USB Debugging from Developer Options , if you don’t know how to enable it , Google it .
• STEP 5️⃣: Connect your Phone with USB.
• STEP 6️⃣: Run any one of these two files “uad_gui_windows-opengl.exe” OR “uad_gui_windows.exe”.
• STEP 7️⃣: Select the packages (bloatware apps) you want to remove from the provided list, and then click on the “Uninstall selection” option located at the bottom right of the tool’s interface.
• STEP 8️⃣: If you ever wish to restore certain packages, you can do so by selecting “Uninstalled” or “Disabled” from the drop-down menu and clicking on “Restore selection.”
• STEP 9️⃣: In case an app doesn’t appear in the debloater list, you can address this by installing “Package Name Viewer 2.0” from the Play Store. This will help you find the app’s package name and enable you to uninstall the corresponding bloatware.
#tech #smartphonehacks #smartphonetips #androidhacks #androidtips #tipsandtricks #techno #techiela #techtips #techreels","#tech, #smartphonehacks, #smartphonetips, #androidhacks, #androidtips, #tipsandtricks, #techno, #techiela, #techtips, #techreels"
2023-07-22,12:35:52,20524,"These are Useful Windows Windows Apps :
•1️⃣: United Sets Preview : it allows you to group windows into Different browser like tabs to improve productivity and multi-tasking. 
•2️⃣: Nearby Share : Wirelessly share photos , documents and more between Android devices and windows PCs by Downloading the NearbyShare Beta app for Windows.
(To download this , Google “NearbyShare” and click on first link and click on “Get started with Beta”.)
•3️⃣: Phone Link : Access your phone’s notifications, calls, apps, photos & texts on your PC.
Simply Download Phone Link app (Available for Both Android & IOS) in your phone and setup both in your Phone & Pc.
•4️⃣: Bulkcrap Uninstaller : It is a free bulk program uninstaller with advanced automation. It excels at removing large amounts of applications with minimal to no user input, while requiring next to no technical knowledge.
#tech #techiela #techno #techreels #techvideos #instatech #techtips #tipsandtricks windows11 #windowstips #windows11tips","#tech, #techiela, #techno, #techreels, #techvideos, #instatech, #techtips, #tipsandtricks, #windowstips, #windows11tips"
2023-07-21,12:51:25,29920,"Ab toh kaam hogya Aasan 🤩✌🏼
• Step 1: Sign up on the website [gamma.ai].
• Step 2 : Click on “Presentation” after signing up.
• Step 3: Enter a topic, like the one I’m writing: “How AI will Replace Humans.”
• Step 4 : Review the main points of your presentation.
• Step 5 : Click on “Continue” and select a suitable theme within seconds.
Your entire presentation will be ready. If you login second time , you will find this option by clicking on “New with AI”.
——————————————
#tech #studentslife #studenthacks #techiela #techno #techreels #ai #artificialintelligence #instatech #usefulwebsites","#tech, #studentslife, #studenthacks, #techiela, #techno, #techreels, #ai, #artificialintelligence, #instatech, #usefulwebsites"
2023-07-20,12:35:00,39238,"Links in Bio
""Must-have Gadgets for Your Car! 🚗

1️⃣ Windshield Cleaner Tablets: Drop these affordable ₹15 tablets into your car's water tank. They dissolve to work as efficient glass cleaners. Spray water on the windshield, activate the wipers, and voila! Your windshield is crystal clear. (Price :₹99 for 10 tablets)

2️⃣ Car Cleaning Kit: Keep your car spotless with various microfiber cleaners. Use the sponge with shampoo to wash the car, shine the interior with applicator pads, and clean glass, remove wax, and dry with the microfiber clothes. Don't forget the wheel brush! (Price :₹549/-)

3️⃣ Alcohol Tester: Ensure you're fit to drive with this tester. Blow into it for 5 seconds, and the device displays your blood alcohol concentration. Green light means safe to drive, yellow implies caution, but red signals high intoxication—avoid driving then. ( Price : ₹1200-1300/-)

Share and follow Techiela for more handy gadgets! #MustHaves 🚀""

.
.
.
#cargadgets #tech #techno #techiela #techreels #gadgets #techgadgets #amazonfinds","#MustHaves, #cargadgets, #tech, #techno, #techiela, #techreels, #gadgets, #techgadgets, #amazonfinds"
2023-07-19,12:35:55,61874,"** NOT SPONSORED ** 😅
🔥💥 Fire Extinguisher Balls: Ultimate Fire Safety! 💥

🔒 Keep home safe with Fire Extinguisher Balls—easy and effective! Why choose them over traditional extinguishers?

🎯 How to Use: Just throw the ball! It bursts on contact, swiftly extinguishing the fire. Quick, efficient, user-friendly! 🌪️💨

🔥 Advantages:
1️⃣ Rapid Response: Instant extinguishing, saving precious seconds. ⏱️
2️⃣ No Training Needed: Simple and accessible for everyone. 🚀
3️⃣ Compact and Convenient: Easily placed in key areas, portable and lightweight. ✨
4️⃣ Minimal Maintenance: Active for 5 years, no upkeep required. 🔄

The  Price of 1.3kg Fire Extinguisher Ball with Stand may varies from ₹500-₹800.

🏡 Why at Home and Workspaces:
🔒 Fire Safety: Safeguard loved ones, minimize damage, gain evacuation time. 🚨
🚀 Proactive Protection: Mitigate fire risks near hotspots. 💪
💡 Easy Accessibility: Grab and act swiftly in emergencies. 🚒

Don’t compromise on fire safety. Get Fire Extinguisher Balls and be prepared for any fire emergency! 🌟🔥
.
.
#techiela #techshorts #techreels #gadgets #techgadgets #anazonfinds #safetygadgets #tech #techno #technology #sos","#techiela, #techshorts, #techreels, #gadgets, #techgadgets, #anazonfinds, #safetygadgets, #tech, #techno, #technology, #sos"
2023-07-18,12:35:32,117485,"3 iPhone 📱 Hacks:
• HACK 1️⃣ : Never miss important Calls 📞 while keeping notifications silent:
- Enable “Emergency Bypass” for specific contacts under “Ringtone” settings.
- Your mom and dad’s calls won’t be blocked, even in “Do Not Disturb” mode.

• HACK 2️⃣: - Locking apps on your iPhone is now easy.
- Make sure your iPhone is running the latest software version.
- Open the “Shortcuts” app and tap on “Create Personal Automation.”
- Select the app on which you want to enable the lock, for example, Instagram.
- Tap “Next” and search for “Lock Screen” > Tap “Next” > Turn off “Ask Before Running” > Tap “Done.”
- Now, only your face ID or PIN will unlock Instagram.

• HACK 3️⃣: Take control 🎛️of your data privacy:
- Prevent apps from tracking and selling your information.
- In “Settings,” search for “Tracking.”
- Disable tracking for the apps you choose.
- Keep your data in your hands.

Share these iPhone hacks, save them for your future device, and follow @tech_iela for more!

#iPhoneHacks #PhoneTipsAndTricks #TechHacks #SmartphoneHacks #iPhoneTips #LifeHacks #TechTricks #iOSHacks #iPhoneShortcuts #TechKnowledge #techtips #techiela #techno #techreels #technology","#iPhoneHacks, #PhoneTipsAndTricks, #TechHacks, #SmartphoneHacks, #iPhoneTips, #LifeHacks, #TechTricks, #iOSHacks, #iPhoneShortcuts, #TechKnowledge, #techtips, #techiela, #techno, #techreels, #technology"
2023-07-16,12:09:34,22506,"Create Custom Ringtones with GarageBand! 🎵🔔
Follow these Steps using GarageBand App :
• STEP 1️⃣: Download the desired ringtone from Safari browser.
• STEP 2️⃣: Launch GarageBand on your iPhone.
• STEP 3️⃣: Tap the plus (+) icon in the top right corner.
• STEP 4️⃣: Select Audio Recorder in the Tracks tab.
• STEP 5️⃣: Click on the third icon in the top left corner.
• STEP 6️⃣: Tap the Loop icon in the top right corner.
• STEP 7️⃣: Choose the Files tab.
• STEP 8️⃣: Select ‘Browse items’ from the Files app.
• STEP 9️⃣: Tap the downloaded audio track you want to set as your ringtone.
• STEP 🔟: The track will be imported to the Files section of Loop.
• STEP 1️⃣1️⃣: Drag the imported file to the left side of the screen.
• STEP 1️⃣2️⃣: Tap the button in the top left corner.
• STEP 1️⃣3️⃣: Select ‘My Songs’.
• STEP 1️⃣4️⃣: Optionally, rename the project.
• STEP 1️⃣5️⃣: Click and hold on the project, then choose ‘Share’.
• STEP 1️⃣6️⃣: Select ‘Ringtone’ in the middle of the screen.
• STEP 1️⃣7️⃣: Tap ‘Export’ in the top right corner.
• STEP 1️⃣8️⃣: Find your custom ringtone in the Sounds & Haptics section of the Settings app, and set it as your iPhone’s ringtone. 🎶📲

Now you can personalize your iPhone with your favorite tunes! Enjoy the sound of uniqueness & Follow @tech_iela for such amazing content.😉💫

.
.
#tech #techiela #iphonetips #techno #techtips #iphonetricks #tipsandtricks #instatech
#GarageBand  #iPhoneHacks","#tech, #techiela, #iphonetips, #techno, #techtips, #iphonetricks, #tipsandtricks, #instatech, #GarageBand, #iPhoneHacks"
2023-07-15,12:22:48,37758,"Tag jisse new phone lena bai 📲😃
#amazonprimeday #sale #topgadgets #smartphonesunder20k #amazonfinds #flipkartsale #techno #techiela #techreels #instatech","#amazonprimeday, #sale, #topgadgets, #smartphonesunder20k, #amazonfinds, #flipkartsale, #techno, #techiela, #techreels, #instatech"
2023-07-14,12:39:04,58195,"Find Battery Health of iPhones
Agar apke phone ki Battery bhi aaj kal boht jaldi khatam hone lag gayi hai toh Kafi chances hain ki uski battery health 70% se kam ho. Aur battery replace krne ka time aa gya ho.
Dekho Iphone mein toh simply settings mein Jaake > Battery> Battery Health & Charging> aur ye hai 68% jo Kafi kam hai. 
Samsung ke phone hai to samsung members app mein yahan phone diagnosis mein battery level pe tap krke aap battery health dekh sakte ho. Good likha hai Matlab 85% se upar hai.
Kisi aur brand ka phone hai toh accu battery app ko downlaod krke rakhlo ,
Ab aapko 1-2 din phone use krna hai ,aur ye app apke phone ki current Battery ki ek estimate percentage bta degi.
Aur Han agar apne laptop ki battery health Pta krni hai toh comment kro , uspe bhi video aa jayegi.
Share krdo isse Doston ke sath.
Aur aisi unique info ke liye,
Techiela ka follow button dabalo.
#tech #smartphonetips #techno #techiela #techreels #instatech #techtips #tipsandtricks","#tech, #smartphonetips, #techno, #techiela, #techreels, #instatech, #techtips, #tipsandtricks"
2023-07-13,12:43:06,39804,"Tag your Friends 🥹
“Nostalgia is a time machine that transports us back to the embrace of the good old days, where laughter echoes and memories flourish.”
#olddays #nostalgia #goodolddays #tech #techno #techreels #techiela #instatech #supermario","#olddays, #nostalgia, #goodolddays, #tech, #techno, #techreels, #techiela, #instatech, #supermario"
2023-07-12,12:34:51,238533,"🫵🏻 Aap kya banvao ge ? 😂😜
.
Generate High Quality Realistic AI Images 🗾 with Clipdrop AI 🤖 Tool :
• STEP 1 : Visit clipdrop.co , then signup.
• STEP 2 : Select “Stable Diffusion”. 
• STEP 3 : First, describe what you want, and Clipdrop Stable Diffusion XL will generate four pictures for you. You can also add a style to the prompt. Then you can retry until you find the perfect picture or customize your text prompts. When you find an image that works, you can download it!⚡
~~~~~~~~~~~~~~~~~~~
#clipdrop #ai #artificialintelligence #tech #techno #techiela #techreels #techtips #technology #usefulwebsites","#clipdrop, #ai, #artificialintelligence, #tech, #techno, #techiela, #techreels, #techtips, #technology, #usefulwebsites"
2023-07-11,12:47:51,106478,"Buying Link in Bio 🧊
** NOT SPONSERED**
This Carysil Joy ice maker has a capacity of 12 KG / Per day, can produce 9 ice bullets in every 9-10 minutes depending. it has WATER CAPACITY of 2.2L & 0.7 Kg Ice Storage Capacity . it’s the perfect way to keep your drinks cool and refreshing. Plus, it has an ice full & add water indicator, so you’ll never run out of ice. And with its inox finish, it’s sure to look great in any kitchen. or can be used for small parties. #icemaker #homeappliance #techgadgets #amazonfinds #tech #techno #techtips #techunboxing #gadgets #kitchengadgets","#icemaker, #homeappliance, #techgadgets, #amazonfinds, #tech, #techno, #techtips, #techunboxing, #gadgets, #kitchengadgets"
2023-07-10,12:32:04,34654,"🤔 Which one do you think is better? 🫵🏻
₹3500 /- Apple AirTag V/S ₹ 750/- JioTag
Apple AirTag is ideal if you own an iPhone or iPad, with wider compatibility, longer range  and accurate tracking using Apple’s Find My network. However, JioTag is a budget-friendly alternative with longer battery life and compatibility for both Android and iOS devices, albeit with a shorter range 10m to 30m and slightly less accurate tracking. Choose the right one for your needs! Comment below to share your pick!

#gadgets #tech #techno #techreels #techiela #techgadgets #instatech #tipsandtricks #techtips #AirTag #JioTag #Apple #Android #androidhacks #iphonetips","#gadgets, #tech, #techno, #techreels, #techiela, #techgadgets, #instatech, #tipsandtricks, #techtips, #AirTag, #JioTag, #Apple, #Android, #androidhacks, #iphonetips"
2023-07-09,07:06:36,103897,"Instagram Latest Features 🥵🤯
.
Collab with @techmasterco @tech_iela 😎
.
.
.
#instagram #tech #techreel #insta #instareels #instagramers #tips #tipsandtricks #techtips #techplusgadgets #techila #techmaster #techreel #techreels #technology","#instagram, #tech, #techreel, #insta, #instareels, #instagramers, #tips, #tipsandtricks, #techtips, #techplusgadgets, #techila, #techmaster, #techreel, #techreels, #technology"
2023-07-06,08:59:37,22682,"Share krdo jldi se insta buddies ke sath🤩👌🏻
• Meta has today launched an alternative to Twitter “Threads”🔥💬🌐 Threads lets you publish short updates up to 500 characters, share photos, videos (up to 5 mins), and engage in real-time conversations. Connect with your Instagram account and keep your followers, username, and verification status intact. 🙌  Explore a feed filled with posts from people you follow and discover new content.! ✨📲
You can Signin on Threads by searching thread on instagram , click on top right  red icon in search box “Admit one” or
Click on Hamburger icon and click on Thread or 
Download from the App Store or Google Play Store. It’s free! 📥  #Threads #Meta #Instagram #TwitterAlternative #Conversations #RealTime #SocialMediaRevolution #twitter #techiela #tech #socialmedia #techiela #twitter #thread #technews #techreels #techno #techtips","#Threads, #Meta, #Instagram, #TwitterAlternative, #Conversations, #RealTime, #SocialMediaRevolution, #twitter, #techiela, #tech, #socialmedia, #techiela, #twitter, #thread, #technews, #techreels, #techno, #techtips"
2023-07-05,12:34:33,16540,"👳🏽‍♂️ Harjeet nikla Gaddaar 🤬
.
Buy here: https://www.tcl.com/in/store/tv/c645
🌟 Experience the Brilliance: TCL 55” C645 QLED Smart TV with Dolby Vision, Game Accelerator, and Immersive Features! 🎮✨ Treat your parents to a world of stunning colors 🌈, lifelike visuals 🖼, and captivating sound 🎧 with the TCL QLED Smart TV. Enjoy Dolby Vision for vibrant HDR content 🌌, a smooth gaming experience with Game Accelerator 🎮⚡, and immersive audio with Dolby Atmos 🎶. Elevate their entertainment to new heights! 🚀📺 
.
• Made in #collab with @tcl_india 
.
#TCLQLED #DolbyVision #GameOn #ImmersiveExperience
#androidtv #technology #tech #techno #techreels #techiela #tv #smarttv #googletv #gadgets #topgadgets","#collab, #TCLQLED, #DolbyVision, #GameOn, #ImmersiveExperience, #androidtv, #technology, #tech, #techno, #techreels, #techiela, #tv, #smarttv, #googletv, #gadgets, #topgadgets"
2023-07-03,12:31:59,26635,"🎃 Konsa feature sbse mast lga apko ?
These are Some New Upcoming WhatsApp Features :
• Now, while making a video call to someone, you can share your screen and show them anything on your phone , For this :  Initiate a video call and Tap the screen-sharing icon (depicted as a phone with an arrow) located at the bottom of your screen
Agree to share your screen . To stop screen-sharing, simply tap on ‘Stop Sharing’
.
• Those annoying fraud calls from unknown numbers these days, in this new privacy checkup, you can silence them right from here. So they won’t disturb you anymore. simply go to Settings >> Privacy >> Privacy Checkup >> Start Checkup >> and select who can call you , and turn on “ Silent Unknown Callers”
.
• And if a group admin doesn’t like a message from a participant, they can also delete it.
.
• Now, to send high-quality photos on WhatsApp, there’s no need to send them as documents, just tap on the HD icon above and set the Photo Quality to HD. The photo will be sent to them in full quality.

-———————————————
#whatsapp #whatsappnewfeature #whatsappupdate #tech #techreels #techno #techiela #techtips #tipsandtricks #whatsapptricks #smartphonehacks #androidtips","#whatsapp, #whatsappnewfeature, #whatsappupdate, #tech, #techreels, #techno, #techiela, #techtips, #tipsandtricks, #whatsapptricks, #smartphonehacks, #androidtips"
2023-07-01,12:31:37,24210,"🥶Konsa sbse mast lga apko?😆
👉🏻All links in my Bio
.
.
.
#tech #techgadgets #summerhadgets #amazonfinds #techno #techiela #techreels #technology #gadgets #instatech","#tech, #techgadgets, #summerhadgets, #amazonfinds, #techno, #techiela, #techreels, #technology, #gadgets, #instatech"
2023-06-29,12:38:43,36636,"😎 Ab Pata Chalega Asli / Nakli ka 😈
.....
To verify if a batch is paid or authentic, follow these two steps:
 1) Visit the user’s verified account and check their followers. 
2) Look through the list: paid profiles show all followers, while authentic ones display only 50 Followers.
.
.
#bluetick #metaverified #paidbluetick #verifiedaccount #tech #techno #instagramtips #instatech #techiela #techteels #tipsandtricks #techtips #instahacks","#bluetick, #metaverified, #paidbluetick, #verifiedaccount, #tech, #techno, #instagramtips, #instatech, #techiela, #techteels, #tipsandtricks, #techtips, #instahacks"
2023-06-27,12:32:07,251595,"🫵🏻Kya dekhte ho apne android TV par ? 📺
Note: All ads except some integrated ads will be blocked in your Android Tv :
•	Step 1 : In your Android TV, connect to your WiFi or Ethernet network.
•	Step 2 : Go to Settings >> Network & Internet and then select IP Settings option.
•	Step 3 : Select Static IP , Keep the Static IP, Gateway IP, network Prefix default.
•	Step 4 : Then add following IP in the DNS1 and DNS2 section,
DNS 1 : 94.140.14.14
DNS 2 : 94.140.15.15
Save the changes and restart Android TV.

ads blocked successfully on Android TV

These DNS servers will reduce the ads shown on your Android TV. 
#blockads #androidtv #tvhacks #androidtips #tech #techno #techiela #techreels #technology #techtips #tipsandtricks #techhacks","#blockads, #androidtv, #tvhacks, #androidtips, #tech, #techno, #techiela, #techreels, #technology, #techtips, #tipsandtricks, #techhacks"
2023-06-26,12:34:11,13148,"☝🏻Content se compromise nahi😅
.
.
.
.
#trending #trend #4log  #4logmeme #videoediting #contentcreator #stillrollin #4logkyakahenge #techiela #tech","#trending, #trend, #4log, #4logmeme, #videoediting, #contentcreator, #stillrollin, #4logkyakahenge, #techiela, #tech"
2023-06-25,12:44:46,33626,"👉🏻 All Links in Bio 🍹
🧊 Dermicool include krna bhool gya !

#summergadgets #gadgets #techgadgets #amazonfinds #anazongadgets #summervibes #garmi #tech #techno #techreels #techno #techiela #technology #usefulgadgets","#summergadgets, #gadgets, #techgadgets, #amazonfinds, #anazongadgets, #summervibes, #garmi, #tech, #techno, #techreels, #techno, #techiela, #technology, #usefulgadgets"
2023-06-23,12:41:50,38597,"Aap Konsi Ringtone lagane vaale ho ?😅
Install Custom Ringtone in iphone :
• Step 1 : Download “3uTools” Software in your Windows PC.
• Step 2 : Connect your iPhone to your PC using USB Cable and tap Trust and enter Passcode in your iPhone to connect with 3uTools.
• Step 3: Click on “Ringtones” Option in 3utools.
• Step 4 : Click on import and select the ringtone (in m4r format) that you want to set in your iPhone.
and that’s it ...✅
Now , Set that ringtone in your iPhone’s settings.
#iphonetips #iphonehacks #iphoneringtone #iphonetricks #iphonetipsandtricks #tipsandtricks #tech #techno #jaiarora #techiela #techreels #techtips","#iphonetips, #iphonehacks, #iphoneringtone, #iphonetricks, #iphonetipsandtricks, #tipsandtricks, #tech, #techno, #jaiarora, #techiela, #techreels, #techtips"
2023-06-21,12:21:27,61825,"You can use mobile data in your phone even after flight mode is on, for this you have to do this :- 
• Step 1 : Open your Dial pad and type —>* #*#4636#*#* .
• Step  2 : Tap on “Phone Information” then turn on the “mobile radio power”
 if it doesn’t work in some smartphones, you can install “Force LTE only (4G/5G) “ app from Play Store and open ,
In “Method 2”option , turn on the “mobile radio power”.
tech #techno #techreels #techiela #exceltips #usefulwebsites #instatech #androidapps #usefulapps","#4636, #techno, #techreels, #techiela, #exceltips, #usefulwebsites, #instatech, #androidapps, #usefulapps"
2023-06-19,12:48:30,32891,"Phone good hai par Lemonade 🍋 without sugar tha🥴
*Not Sponsored* 😅
The Motorola razr 40 Ultra comes with : 
•6.9-inch P-OLED display with 165Hz refresh rate , on rear it has 3.6” Amoled 144Hz Display 
•Qualcomm Snapdragon 8+ Gen 1 processor. 
•Specs also include 3800mAh battery with 33W charging speed
•Dual camera (12Mp + 13Mp) setup on the back & 32Mp selfie on front.
.
.
.
#latestsmartphones #motorolarazr40ultra #tech #techno #techteels #techtips #techgadgets #instatech #techiela #flipphone","#latestsmartphones, #motorolarazr40ultra, #tech, #techno, #techteels, #techtips, #techgadgets, #instatech, #techiela, #flipphone"
2023-06-17,12:52:40,65545,"Do these 3 Security 🔐 Settings ⚙️ in your Android 📲:
1.  Remove access of apps from your Google account :- Open Settings > Click On Google > Click on “Settings for Google apps” > Connected apps , Now choose the app whose access you want to remove > Click on “Remove access or Delete all connections that you have with app”
-———————————
2. Block 18+ (Adult)Content in your phone :
Open settings > Search for Private Dns > Add “Family.adguard-dns.com”  in DNS  Hostname , and Click on Save.
————————————
3. Go to settings > Click on “Notification and Status bar” , Disable “Notification Shade” or in other phones it may be “Swipe/Pull down to access/open notification Drawer” and Disable.
———————————

#androidtips #androidhacks #tipsandtricks #smartphonehacks #tech #techtips #techreels #techiela #techno #instatech","#androidtips, #androidhacks, #tipsandtricks, #smartphonehacks, #tech, #techtips, #techreels, #techiela, #techno, #instatech"
2023-06-15,12:37:12,19299,"👉🏻 Share with iPhone Users 📲
To use your airpods as a spy device for your friends, 
Use Live Listen Feature 👽 :
First Make Sure your Airpods are Connected 🔗
• Open Settings in your iPhone or your iPad and click on Control settings then add the “Hearing”
• Open Control Center on your iPhone iPad , Tap Live Listen 👂.
Place your iPhone or iPad touch in front of the person that you want to hear. 
•If you can’t hear well enough, make sure to adjust the volume on your device. 
.
.
.
.
#tech #techno #techiela #techreels #iphonehacks #iphonetips #tipsandtricks #techtips #airpods #techvideos","#tech, #techno, #techiela, #techreels, #iphonehacks, #iphonetips, #tipsandtricks, #techtips, #airpods, #techvideos"
2023-06-13,12:37:46,43965,"Ab ye na puchna ki mere paas kaise Aya 😄

💨 Popularity of vaping has sky rocketed among teenagers while many believe it is a safe activity and it causes less harm than other smoking options available.

🎞️ Meanwhile data shows that E- Cigarettes are causing damage to youth’s health even in short term use.

Disclaimer : The Vape in this video used for educational/awareness purposes only. We do not promote or support smoking or drugs in any form .

Actually it’s a trendy alternative to cigarettes, but remember, it’s not entirely safe. 🚫 It can harm your health, so it’s been banned in India 🇮🇳
☝🏻Here are some facts related to Vapes:
•Many vapes contain nicotine making them addictive along with harmful chemicals found in cleaning products, nail polish remover and bug spray
•Vapes can leave young people at increased risk of depression and anxiety
•The nicotine in 1 vape can be equal to 50 cigarettes. 
•Young people who vape are 3 times as likely to take up smoking cigarettes
•Vape aerosol is not water vapour
•Vaping has been linked to lung disease.
•Vapes can cause long-lasting damaging effects on the brain and physical development.

•Let’s stick to healthy hobbies, like playing outside and exploring the world together!
.
.
.
.
.
#tech #techno #techtips #techiela #techiela #ecigarette #amazongadgets #facts #experiments 
#Vaping101 #FlavorfulVapes #StayInformed #VapingAwareness #GenZTrend #choosehealth","#tech, #techno, #techtips, #techiela, #techiela, #ecigarette, #amazongadgets, #facts, #experiments, #Vaping101, #FlavorfulVapes, #StayInformed, #VapingAwareness, #GenZTrend, #choosehealth"
2023-06-11,12:32:44,99907,"Somewhere between Old Camera Reel to Insta Reel, we all grew up 🥲

👉🏻To Develop a Proper Coloured Photo from these old negatives:
• For Android, download Picture Scan App by Photomyne, For iPhone download FilmBox by Photomyne
• Just keep the negative onto a bright light source, and click it’s picture.
• Now save the output photo in your phone.
• To enhance its quality, go to www.cutout.pro/photo-enhancer-sharpener-upscaler
• Upload your photo, it’ll immediately let you download a better quality upscaled copy of that photo.
• Now you can use apps like Light Room or Snapseed to adjust its colours to your preference.
• And Finally you’ve developed a high quality coloured photograph from your old negative film.
.
.
.
#tech #techiela #techno #oldschooltech #retrotech #technology #bachpan #gadgets #androidapps #iphoneapps #techreels #techno #techgadgets #tipsandtricks #techtips","#tech, #techiela, #techno, #oldschooltech, #retrotech, #technology, #bachpan, #gadgets, #androidapps, #iphoneapps, #techreels, #techno, #techgadgets, #tipsandtricks, #techtips"
2023-06-09,12:31:45,26622,"Apko kitne pehle se pta the ? 😅
*Use of Function Keys* :- 
• F1 - Open Help in Softwares
• F2 - Rename File/Folder
• F3 - Search word from Webpage/Paragraph 
• F4 - Use with “Alt” Key to Close Current Window.
• F5 - Refresh & In MS Word for selecting Goto option to jump to other pages.
• F6 - Switch between tabs and down menus.
• F7 - Checks Spelling and Grammer Mistakes.
• F8 - Enable/Disable Extend Selection in Excel/Word with arrow keys.
• F9 - For Removing Selections & Calculate Functions in Excel.
• F10 - For accessing Tabs & Open Menu Bar in MS office.
• F11 - Enable Full Screen & Insert Charts in Excel.
F12 - To Save As File.
#windows11 #windowshacks #windowstips #pchacks #tipsandtricks #windows11tips #tech #techno #techreels #techiela #techtips","#windows11, #windowshacks, #windowstips, #pchacks, #tipsandtricks, #windows11tips, #tech, #techno, #techreels, #techiela, #techtips"
2023-06-07,12:46:03,27849,"🔥 Tag jise ye kharidna chahiye 😃
*Not Sponsored*
Realme 11 Pro+ 5G
Launch Date: 8th June 2023

MediaTek Dimensity 7050
Rear: 200 MP + 8 MP + 2 MP
Front: 32 MP
Battery: 5000 mAh
Display: 6.7 inches AMOLED
Android 13

#tech #techno #techiela #techreels #latestsmartphones #smartphone #tipsandtricks #techtips #gadgets #smartphonehacks #realme11proplus #upcomingsmartphones","#tech, #techno, #techiela, #techreels, #latestsmartphones, #smartphone, #tipsandtricks, #techtips, #gadgets, #smartphonehacks, #realme11proplus, #upcomingsmartphones"
